Iteration,Accuracy (approx),Average Population Generality,Macropopulation Size,Micropopulation Size,Match Set Size,Correct Set Size,Average Iteration Age of Correct Set Classifiers,# Classifiers Subsumed in Iteration,# Crossover Operations Performed in Iteration,# Mutation Operations Performed in Iteration,# Covering Operations Performed in Iteration,# Deletion Operations Performed in Iteration,Total Global Time,Total Matching Time,Total Deletion Time,Total Subsumption Time,Total Selection Time,Total Evaluation Time
2598,,,636,1000,40,25,2598.0,0,0,0,0,0,7.542446136474609,1.709998369216919,0.5649950504302979,0.41368675231933594,0.056337594985961914,4.318966865539551
2599,0.88,0.5850909090909087,636,1000,49,41,2599.0,0,0,0,0,0,7.544183015823364,1.7108662128448486,0.5649960041046143,0.4137458801269531,0.056403398513793945,4.319080829620361
2600,,,637,1000,32,21,2600.0,0,1,0,0,0,7.547095060348511,1.7116961479187012,0.5662858486175537,0.41419363021850586,0.05644631385803223,4.3195483684539795
2601,,,636,1000,36,18,2601.0,0,0,1,0,2,7.550087928771973,1.7125413417816162,0.5676238536834717,0.41463446617126465,0.05648517608642578,4.319650888442993
2602,,,636,1000,31,5,2587.1666666666665,0,0,0,0,0,7.551154851913452,1.7133972644805908,0.5676248073577881,0.4146413803100586,0.05648517608642578,4.319746971130371
2603,,,636,1000,38,27,2578.6585365853657,0,0,0,0,0,7.552250862121582,1.7142255306243896,0.5676259994506836,0.41465330123901367,0.05648517608642578,4.319844007492065
2604,,,636,1000,47,40,2596.0416666666665,0,0,0,0,0,7.553472995758057,1.7150914669036865,0.567626953125,0.4147052764892578,0.05648517608642578,4.319950580596924
2605,,,637,1000,25,15,2605.0,0,0,1,0,0,7.556318044662476,1.7158865928649902,0.5688660144805908,0.41524338722229004,0.05652022361755371,4.320029258728027
2606,,,637,1000,42,17,2592.181818181818,0,0,0,0,0,7.557554006576538,1.7168517112731934,0.5688669681549072,0.4152512550354004,0.05652022361755371,4.320138216018677
2607,,,637,1000,46,29,2607.0,0,0,0,0,0,7.558854818344116,1.7177467346191406,0.5688679218292236,0.41526317596435547,0.05657219886779785,4.3202455043792725
2608,,,637,1000,40,35,2583.607843137255,0,0,0,0,0,7.560025930404663,1.718597650527954,0.5688691139221191,0.41530704498291016,0.05657219886779785,4.320347309112549
2609,,,637,1000,42,29,2609.0,1,0,1,0,0,7.5626020431518555,1.7194795608520508,0.5700802803039551,0.4153883457183838,0.056622982025146484,4.320446968078613
2610,,,637,1000,54,47,2586.4025974025976,0,0,0,0,0,7.563921928405762,1.7203876972198486,0.5700814723968506,0.415447473526001,0.056622982025146484,4.320568084716797
2611,,,636,1000,45,35,2611.0,0,0,1,0,2,7.56699013710022,1.7212495803833008,0.5713784694671631,0.41594719886779785,0.056680917739868164,4.320672988891602
2612,,,636,1000,31,8,2597.5,0,0,0,0,0,7.568005800247192,1.7220535278320312,0.5713794231414795,0.4159524440765381,0.056680917739868164,4.320770025253296
2613,,,636,1000,45,43,2595.964705882353,0,0,0,0,0,7.569216012954712,1.722902536392212,0.5713803768157959,0.4160122871398926,0.056680917739868164,4.320873975753784
2614,,,635,1000,44,31,2614.0,1,0,1,0,1,7.572041988372803,1.7238056659698486,0.5726404190063477,0.41628146171569824,0.05673503875732422,4.320974826812744
2615,,,635,1000,23,13,2597.230769230769,0,0,0,0,0,7.573044061660767,1.724618673324585,0.5726416110992432,0.4162883758544922,0.05673503875732422,4.321059703826904
2616,,,635,1000,26,20,2598.2285714285713,0,0,0,0,0,7.574061155319214,1.725414514541626,0.5726428031921387,0.41631531715393066,0.05673503875732422,4.321139574050903
2617,,,636,1000,32,28,2617.0,0,0,1,0,0,7.5772528648376465,1.726327657699585,0.5739517211914062,0.4169018268585205,0.056790828704833984,4.32126784324646
2618,,,636,1000,42,19,2599.4848484848485,0,0,0,0,0,7.578430891036987,1.7272100448608398,0.5739529132843018,0.4169275760650635,0.056790828704833984,4.321380853652954
2619,,,636,1000,35,23,2595.705882352941,0,0,0,0,0,7.579499959945679,1.728032112121582,0.5739541053771973,0.41693854331970215,0.056790828704833984,4.321475267410278
2620,,,636,1000,34,13,2620.0,0,0,0,0,0,7.580647945404053,1.7288711071014404,0.5739550590515137,0.4169454574584961,0.056824684143066406,4.321564197540283
2621,,,636,1000,44,40,2621.0,0,0,0,0,0,7.581991910934448,1.7297461032867432,0.5739560127258301,0.4169924259185791,0.05689072608947754,4.3216753005981445
2622,,,636,1000,33,19,2619.03125,0,0,0,0,0,7.583059072494507,1.7305753231048584,0.5739572048187256,0.41700148582458496,0.05689072608947754,4.321771144866943
2623,,,637,1000,52,33,2623.0,0,0,2,0,1,7.586405992507935,1.731459379196167,0.5752739906311035,0.41768455505371094,0.056947946548461914,4.321883201599121
2624,,,636,1000,34,16,2624.0,0,0,1,0,1,7.589280128479004,1.732351303100586,0.5765500068664551,0.4180476665496826,0.05698418617248535,4.321983337402344
2625,,,636,1000,37,18,2605.0,0,0,0,0,0,7.590388059616089,1.7332053184509277,0.5765509605407715,0.41805553436279297,0.05698418617248535,4.322086572647095
2626,,,636,1000,41,9,2613.1,0,0,0,0,0,7.5916008949279785,1.7341196537017822,0.5765519142150879,0.4180605411529541,0.05698418617248535,4.322229623794556
2627,,,636,1000,35,15,2627.0,0,0,0,0,0,7.592782020568848,1.7349486351013184,0.5765528678894043,0.41808056831359863,0.05701947212219238,4.32232141494751
2628,,,636,1000,40,39,2603.246376811594,0,0,0,0,0,7.593977928161621,1.735804557800293,0.5765528678894043,0.4181382656097412,0.05701947212219238,4.322424411773682
2629,,,636,1000,42,27,2629.0,0,1,0,0,1,7.597023963928223,1.7366626262664795,0.5778360366821289,0.4186420440673828,0.0570676326751709,4.322524309158325
2630,,,633,1000,33,15,2630.0,3,0,0,0,0,7.5982348918914795,1.7374804019927979,0.5778369903564453,0.41871094703674316,0.05710172653198242,4.322625160217285
2631,,,633,1000,48,20,2614.877551020408,0,0,0,0,0,7.599416971206665,1.7383434772491455,0.5778381824493408,0.4187450408935547,0.05710172653198242,4.3227386474609375
2632,,,633,1000,38,37,2632.0,0,0,0,0,0,7.600665807723999,1.7391724586486816,0.5778393745422363,0.4187901020050049,0.057161808013916016,4.322833299636841
2633,,,633,1000,36,34,2633.0,0,0,1,0,0,7.603748798370361,1.7399954795837402,0.5791294574737549,0.4193694591522217,0.057219743728637695,4.32292914390564
2634,,,633,1000,29,16,2634.0,0,0,0,0,0,7.604899168014526,1.7407963275909424,0.5791306495666504,0.41939258575439453,0.057256460189819336,4.323020696640015
2635,,,634,1000,54,47,2635.0,0,0,1,0,1,7.608438968658447,1.7416670322418213,0.5805895328521729,0.4201016426086426,0.05732846260070801,4.323138475418091
2636,,,634,1000,34,18,2636.0,1,0,2,0,1,7.611315965652466,1.7425310611724854,0.5818514823913574,0.42047572135925293,0.05736970901489258,4.3232457637786865
2637,,,634,1000,47,17,2629.2340425531916,0,0,0,0,0,7.612510919570923,1.7434189319610596,0.5818526744842529,0.42049670219421387,0.05736970901489258,4.32336163520813
2638,,,635,1000,41,22,2638.0,0,0,1,0,1,7.61567497253418,1.7443079948425293,0.5831248760223389,0.42108869552612305,0.05741477012634277,4.323462724685669
2639,,,635,1000,42,23,2620.02,0,0,0,0,0,7.616793155670166,1.7451279163360596,0.5831258296966553,0.4211153984069824,0.05741477012634277,4.3235719203948975
2640,,,635,1000,84,79,2640.0,0,0,0,0,0,7.618468999862671,1.746018648147583,0.5831270217895508,0.42120933532714844,0.05752873420715332,4.323720693588257
2641,,,635,1000,46,25,2641.0,0,0,1,0,1,7.621741056442261,1.7468905448913574,0.584428071975708,0.42189812660217285,0.05757594108581543,4.323831796646118
2642,,,635,1000,54,42,2642.0,0,0,0,0,0,7.623126983642578,1.7477564811706543,0.5844292640686035,0.42194223403930664,0.057640790939331055,4.323951721191406
2643,,,635,1000,52,4,2624.25,0,0,0,0,0,7.624236106872559,1.7485976219177246,0.584430456161499,0.42194533348083496,0.057640790939331055,4.3240647315979
2644,,,635,1000,38,30,2625.7083333333335,0,0,0,0,0,7.62554407119751,1.7496259212493896,0.584430456161499,0.42197632789611816,0.057640790939331055,4.32415771484375
2645,,,635,1000,32,11,2623.0,0,0,0,0,0,7.626569032669067,1.7504479885101318,0.5844314098358154,0.4219825267791748,0.057640790939331055,4.324242830276489
2646,,,635,1000,49,33,2640.0545454545454,0,0,0,0,0,7.627738952636719,1.7512919902801514,0.5844323635101318,0.42201852798461914,0.057640790939331055,4.32434606552124
2647,,,634,1000,38,34,2647.0,2,0,2,0,1,7.630194902420044,1.7521061897277832,0.5856616497039795,0.4220693111419678,0.05769801139831543,4.324434995651245
2648,,,634,1000,41,31,2623.507692307692,0,0,0,0,0,7.631321907043457,1.7529191970825195,0.585662841796875,0.4221165180206299,0.05769801139831543,4.324537038803101
2649,,,634,1000,50,39,2649.0,0,0,0,0,0,7.632637977600098,1.7537622451782227,0.5856640338897705,0.4221677780151367,0.05775880813598633,4.324643850326538
2650,,,634,1000,43,37,2627.0806451612902,0,0,0,0,0,7.633883953094482,1.7545921802520752,0.5856649875640869,0.4222538471221924,0.05775880813598633,4.3247435092926025
2651,,,634,1000,47,38,2651.0,0,0,1,0,1,7.636863946914673,1.7554614543914795,0.5868721008300781,0.4227128028869629,0.05781960487365723,4.324861288070679
2652,,,636,1000,46,15,2652.0,0,0,1,0,0,7.63987398147583,1.7563376426696777,0.5880742073059082,0.4232666492462158,0.05785250663757324,4.324969291687012
2653,,,636,1000,47,41,2630.0945945945946,0,0,0,0,0,7.641108989715576,1.7571725845336914,0.5880753993988037,0.42335939407348633,0.05785250663757324,4.325080156326294
2654,,,636,1000,28,7,2654.0,0,0,0,0,0,7.642244815826416,1.7580454349517822,0.5880765914916992,0.4233684539794922,0.057874441146850586,4.3251633644104
2655,,,636,1000,53,44,2655.0,0,0,0,0,0,7.643605947494507,1.7588844299316406,0.5880775451660156,0.4234166145324707,0.05794119834899902,4.325275421142578
2656,,,636,1000,60,28,2637.6486486486488,0,0,0,0,0,7.644814968109131,1.7597463130950928,0.588078498840332,0.4234275817871094,0.05794119834899902,4.325396537780762
2657,,,636,1000,32,22,2657.0,0,0,1,0,1,7.647662878036499,1.7605631351470947,0.58935546875,0.42386746406555176,0.05798196792602539,4.325482368469238
2658,,,636,1000,37,26,2638.625,0,0,0,0,0,7.648961067199707,1.7615993022918701,0.5893564224243164,0.42387843132019043,0.05798196792602539,4.325582981109619
2659,,,635,1000,35,28,2659.0,1,0,1,0,1,7.651726007461548,1.7624003887176514,0.5906202793121338,0.42420268058776855,0.05803394317626953,4.32567286491394
2660,,,635,1000,52,41,2660.0,1,0,2,0,0,7.655029058456421,1.763465166091919,0.5918362140655518,0.424574613571167,0.05809807777404785,4.325940370559692
2661,,,635,1000,42,30,2643.2982456140353,0,0,0,0,0,7.656134843826294,1.764261245727539,0.5918374061584473,0.42461156845092773,0.05809807777404785,4.32604718208313
2662,,,635,1000,32,27,2651.0,0,0,0,0,0,7.657198905944824,1.7650723457336426,0.5918383598327637,0.424640417098999,0.05809807777404785,4.32613468170166
2663,,,635,1000,48,40,2649.8529411764707,0,0,0,0,0,7.658457040786743,1.7659273147583008,0.5918393135070801,0.4246864318847656,0.05809807777404785,4.326245307922363
2664,,,635,1000,48,25,2648.5,0,0,0,0,0,7.659666061401367,1.7667992115020752,0.5918402671813965,0.42472052574157715,0.05809807777404785,4.326374292373657
2665,,,634,1000,32,15,2665.0,0,0,1,0,2,7.662607908248901,1.7675700187683105,0.5930600166320801,0.4253346920013428,0.05813407897949219,4.326461553573608
2666,,,634,1000,31,25,2650.593220338983,0,0,0,0,0,7.663681983947754,1.7683861255645752,0.5930612087249756,0.42536163330078125,0.05813407897949219,4.326560735702515
2667,,,634,1000,36,21,2658.766666666667,0,0,0,0,0,7.664729833602905,1.7691781520843506,0.593062162399292,0.4253835678100586,0.05813407897949219,4.326656341552734
2668,,,636,1000,30,14,2668.0,0,1,1,0,0,7.667710065841675,1.770003080368042,0.5942509174346924,0.42595791816711426,0.05816817283630371,4.326743125915527
2669,,,636,1000,44,18,2650.75,0,0,0,0,0,7.668838977813721,1.7708489894866943,0.5942516326904297,0.4259779453277588,0.05816817283630371,4.326850175857544
2670,,,636,1000,41,40,2670.0,0,0,0,0,0,7.670147895812988,1.7716829776763916,0.5942525863647461,0.42603492736816406,0.05823016166687012,4.326946973800659
2671,,,636,1000,36,33,2671.0,1,0,2,0,1,7.672985076904297,1.7725610733032227,0.5954833030700684,0.4264109134674072,0.05828237533569336,4.32703971862793
2672,,,636,1000,29,18,2672.0,0,0,0,0,0,7.674091100692749,1.7733643054962158,0.5954842567443848,0.4264187812805176,0.05832052230834961,4.327129602432251
2673,,,636,1000,52,45,2656.25,0,0,0,0,0,7.675519943237305,1.7744042873382568,0.5954842567443848,0.4264698028564453,0.05832052230834961,4.327249765396118
2674,,,636,1000,45,34,2674.0,1,1,0,0,1,7.678390026092529,1.7752745151519775,0.596710205078125,0.4268147945404053,0.0583806037902832,4.3273539543151855
2675,,,637,1000,29,21,2675.0,0,1,0,0,1,7.681326866149902,1.7760815620422363,0.5979881286621094,0.4273245334625244,0.05842256546020508,4.327444791793823
2676,,,639,1000,35,29,2676.0,0,0,2,0,0,7.6843860149383545,1.7769312858581543,0.5992090702056885,0.4279613494873047,0.058470726013183594,4.327542543411255
2677,,,637,1000,51,29,2677.0,0,1,2,0,2,7.68756103515625,1.7777864933013916,0.6005051136016846,0.42853426933288574,0.05852055549621582,4.3276591300964355
2678,,,637,1000,39,28,2678.0,0,0,0,0,0,7.688762903213501,1.7785897254943848,0.600506067276001,0.4285714626312256,0.05856966972351074,4.3277623653411865
2679,,,637,1000,51,40,2659.7377049180327,0,0,0,0,0,7.689953088760376,1.7794125080108643,0.6005070209503174,0.4286165237426758,0.05856966972351074,4.327875375747681
2680,,,637,1000,43,17,2680.0,0,0,0,0,0,7.691241979598999,1.7802455425262451,0.6005079746246338,0.42864012718200684,0.058606624603271484,4.327974319458008
2681,,,637,1000,52,52,2668.978947368421,0,0,0,0,0,7.692602872848511,1.7811896800994873,0.6005089282989502,0.4287099838256836,0.058606624603271484,4.328094244003296
2682,,,637,1000,33,14,2682.0,1,1,1,0,1,7.695594072341919,1.7820377349853516,0.6017448902130127,0.4292869567871094,0.058640480041503906,4.328183174133301
2683,,,637,1000,30,24,2683.0,0,0,0,0,0,7.696723937988281,1.7828238010406494,0.6017458438873291,0.42931318283081055,0.058685302734375,4.328274250030518
2684,,,637,1000,57,34,2684.0,0,0,1,0,0,7.700018882751465,1.7839410305023193,0.6029696464538574,0.429767370223999,0.058747291564941406,4.328431606292725
2685,,,637,1000,48,34,2665.6875,0,0,0,0,0,7.7012059688568115,1.784769058227539,0.6029708385467529,0.4298093318939209,0.058747291564941406,4.328553676605225
2686,,,637,1000,51,12,2686.0,0,0,1,0,1,7.704274892807007,1.7856571674346924,0.6042237281799316,0.4303700923919678,0.05878043174743652,4.328666925430298
2687,,,637,1000,47,39,2667.046875,0,0,0,0,0,7.705453157424927,1.7864863872528076,0.604224681854248,0.43041229248046875,0.05878043174743652,4.328778982162476
2688,,,637,1000,32,17,2673.06,0,0,0,0,0,7.706631898880005,1.7874195575714111,0.6042256355285645,0.4304375648498535,0.05878043174743652,4.328871726989746
2689,,,637,1000,34,32,2671.1186440677966,0,0,0,0,0,7.707705974578857,1.7882213592529297,0.6042265892028809,0.43047285079956055,0.05878043174743652,4.3289618492126465
2690,,,637,1000,28,26,2679.0,0,0,0,0,0,7.708895921707153,1.7891693115234375,0.6042277812957764,0.43050599098205566,0.05878043174743652,4.329047918319702
2691,,,636,1000,40,18,2691.0,2,0,1,0,1,7.712000131607056,1.790048599243164,0.6054904460906982,0.43108487129211426,0.05882453918457031,4.329147100448608
2692,,,636,1000,48,35,2678.0153846153844,0,0,0,0,0,7.713295936584473,1.790895700454712,0.6054913997650146,0.43112993240356445,0.05882453918457031,4.3292622566223145
2693,,,635,1000,53,41,2693.0,0,0,1,0,2,7.716792821884155,1.7917554378509521,0.6068673133850098,0.4318208694458008,0.058930397033691406,4.329376220703125
2694,,,636,1000,62,39,2694.0,0,0,1,0,0,7.7198779582977295,1.7926688194274902,0.6080186367034912,0.43233799934387207,0.05899453163146973,4.329519033432007
2695,,,635,1000,37,31,2673.904109589041,1,0,0,0,0,7.721250057220459,1.7936148643493652,0.6080198287963867,0.4324169158935547,0.05899453163146973,4.329660177230835
2696,,,634,1000,24,18,2696.0,1,1,0,0,1,7.723793029785156,1.7944519519805908,0.609299898147583,0.4325079917907715,0.05903339385986328,4.329773902893066
2697,,,634,1000,33,10,2697.0,0,0,1,0,1,7.727099895477295,1.795422077178955,0.6107697486877441,0.43291759490966797,0.05906224250793457,4.329928159713745
2698,,,634,1000,35,12,2692.75,0,0,0,0,0,7.728242874145508,1.7962799072265625,0.6107707023620605,0.43293261528015137,0.05906224250793457,4.330064058303833
2699,0.9,0.5840909090909089,634,1000,53,48,2679.784090909091,0,0,0,0,0,7.7299158573150635,1.7971398830413818,0.610771656036377,0.43299150466918945,0.05906224250793457,4.330183029174805
2700,,,634,1000,19,11,2700.0,0,0,0,0,0,7.731001853942871,1.7979519367218018,0.6107723712921143,0.4329962730407715,0.059096336364746094,4.3306708335876465
2701,,,633,1000,45,41,2701.0,1,0,1,0,1,7.733859062194824,1.7988460063934326,0.61199951171875,0.43325138092041016,0.059165239334106445,4.330780982971191
2702,,,633,1000,40,32,2680.089285714286,0,0,0,0,0,7.735033988952637,1.7996981143951416,0.6120007038116455,0.4332923889160156,0.059165239334106445,4.330889701843262
2703,,,633,1000,27,27,2689.6507936507937,0,0,0,0,0,7.736086130142212,1.8005051612854004,0.612001895904541,0.43332338333129883,0.059165239334106445,4.330978870391846
2704,,,633,1000,20,7,2688.777777777778,0,0,0,0,0,7.737153053283691,1.8014132976531982,0.6120028495788574,0.43332839012145996,0.059165239334106445,4.331053972244263
2705,,,633,1000,35,15,2705.0,0,0,1,0,1,7.7402050495147705,1.8023431301116943,0.6133286952972412,0.4337341785430908,0.059206485748291016,4.331178903579712
2706,,,633,1000,52,47,2706.0,0,0,1,0,0,7.743620872497559,1.8032982349395752,0.6146466732025146,0.434312105178833,0.059285640716552734,4.331342697143555
2707,,,633,1000,25,14,2689.4285714285716,0,0,0,0,0,7.744654178619385,1.8041181564331055,0.6146466732025146,0.43431925773620605,0.059285640716552734,4.33144211769104
2708,,,633,1000,20,10,2708.0,0,0,0,0,0,7.745712995529175,1.8049139976501465,0.614647626876831,0.43433332443237305,0.05931377410888672,4.331520080566406
2709,,,633,1000,37,34,2685.4423076923076,0,0,0,0,0,7.746862888336182,1.8057539463043213,0.6146485805511475,0.43437838554382324,0.05931377410888672,4.3316192626953125
2710,,,633,1000,28,12,2689.4285714285716,0,0,0,0,0,7.74812388420105,1.8067717552185059,0.6146507263183594,0.4343843460083008,0.05931377410888672,4.3317341804504395
2711,,,632,1000,37,28,2687.5142857142855,1,0,0,0,0,7.749320983886719,1.8076398372650146,0.6146516799926758,0.43443822860717773,0.05931377410888672,4.331847429275513
2712,,,631,1000,56,45,2712.0,2,1,0,0,1,7.752563953399658,1.8085370063781738,0.6159775257110596,0.43491482734680176,0.05938982963562012,4.331972599029541
2713,,,630,1000,46,40,2713.0,1,1,0,0,2,7.75562596321106,1.8093841075897217,0.6172916889190674,0.43529462814331055,0.05945992469787598,4.332090377807617
2714,,,629,1000,34,31,2714.0,2,0,1,0,1,7.758634090423584,1.8102071285247803,0.6187138557434082,0.43566179275512695,0.05951285362243652,4.332194089889526
2715,,,631,1000,29,13,2715.0,0,0,2,0,0,7.761663913726807,1.8110671043395996,0.6200108528137207,0.4361908435821533,0.059549808502197266,4.332315921783447
2716,,,631,1000,52,52,2702.4939759036147,0,0,0,0,0,7.762960910797119,1.811953067779541,0.6200118064880371,0.4362456798553467,0.059549808502197266,4.33243989944458
2717,,,631,1000,41,32,2697.063829787234,0,0,0,0,0,7.764117002487183,1.8127930164337158,0.6200129985809326,0.43628764152526855,0.059549808502197266,4.332542896270752
2718,,,631,1000,47,24,2718.0,0,1,1,0,1,7.767369985580444,1.8136889934539795,0.6213057041168213,0.4369235038757324,0.059599876403808594,4.3326520919799805
2719,,,632,1000,56,49,2719.0,0,0,1,0,0,7.770586967468262,1.814601182937622,0.6226286888122559,0.437366247177124,0.059674978256225586,4.332780122756958
2720,,,632,1000,50,38,2720.0,0,0,0,0,0,7.772167921066284,1.8156013488769531,0.6226296424865723,0.4374103546142578,0.05974102020263672,4.332910537719727
2721,,,632,1000,38,31,2698.5454545454545,0,0,0,0,0,7.7733728885650635,1.816455364227295,0.6226296424865723,0.43749046325683594,0.05974102020263672,4.333017826080322
2722,,,632,1000,44,21,2699.5833333333335,0,0,0,0,0,7.77477502822876,1.8174552917480469,0.6226305961608887,0.4375433921813965,0.05974102020263672,4.333183765411377
2723,,,632,1000,39,31,2705.0588235294117,0,0,0,0,0,7.776068925857544,1.8184242248535156,0.6226315498352051,0.43755650520324707,0.05974102020263672,4.333285808563232
2724,,,632,1000,56,38,2699.078125,0,0,0,0,0,7.777420997619629,1.8193812370300293,0.6226325035095215,0.4376034736633301,0.05974102020263672,4.333406925201416
2725,,,632,1000,29,19,2712.6923076923076,0,0,0,0,0,7.778486013412476,1.8202121257781982,0.6226334571838379,0.43762946128845215,0.05974102020263672,4.333492994308472
2726,,,630,1000,53,39,2726.0,2,0,2,0,2,7.781293153762817,1.821113109588623,0.6240155696868896,0.4376864433288574,0.05980992317199707,4.3336076736450195
2727,,,630,1000,54,46,2727.0,0,0,0,0,0,7.782789945602417,1.821964979171753,0.624016523361206,0.4377572536468506,0.059889793395996094,4.3337273597717285
2728,,,630,1000,41,18,2728.0,1,0,2,0,0,7.785585880279541,1.822831630706787,0.625253438949585,0.43807196617126465,0.059929847717285156,4.33385705947876
2729,,,630,1000,54,43,2705.936507936508,0,0,0,0,0,7.786872863769531,1.8237087726593018,0.6252543926239014,0.438126802444458,0.059929847717285156,4.333984375
2730,,,630,1000,46,33,2708.048387096774,0,0,0,0,0,7.7881410121917725,1.824636697769165,0.6252555847167969,0.4381687641143799,0.059929847717285156,4.334092855453491
2731,,,629,1000,41,27,2731.0,0,0,1,0,2,7.791331768035889,1.825453758239746,0.6265575885772705,0.4387683868408203,0.05998063087463379,4.334288597106934
2732,,,629,1000,38,28,2711.3275862068967,0,0,0,0,0,7.792614936828613,1.8264265060424805,0.6265585422515869,0.43880510330200195,0.05998063087463379,4.334399461746216
2733,,,629,1000,53,40,2714.4,0,0,0,0,0,7.793909072875977,1.8272984027862549,0.6265594959259033,0.43884921073913574,0.05998063087463379,4.334516525268555
2734,,,627,1000,51,38,2734.0,3,1,0,0,1,7.797013998031616,1.8281974792480469,0.6278226375579834,0.4393002986907959,0.06004786491394043,4.334630489349365
2735,,,626,1000,36,29,2735.0,0,0,1,0,2,7.8001580238342285,1.8290603160858154,0.6290607452392578,0.4399592876434326,0.06009984016418457,4.334734201431274
2736,,,624,1000,31,24,2736.0,0,0,1,0,2,7.802950859069824,1.8298885822296143,0.6303186416625977,0.44032835960388184,0.06014752388000488,4.334834337234497
2737,,,626,1000,36,17,2737.0,0,1,2,0,0,7.805957794189453,1.8307344913482666,0.6314988136291504,0.4409372806549072,0.06018567085266113,4.334937334060669
2738,,,626,1000,45,34,2721.814814814815,0,0,0,0,0,7.8072919845581055,1.8316092491149902,0.6314997673034668,0.4410254955291748,0.06018567085266113,4.335051774978638
2739,,,626,1000,19,11,2730.2727272727275,0,0,0,0,0,7.808286905288696,1.832428216934204,0.6315009593963623,0.4410414695739746,0.06018567085266113,4.335130214691162
2740,,,627,1000,16,11,2740.0,0,1,2,0,1,7.811187982559204,1.8332054615020752,0.6327159404754639,0.44167065620422363,0.06021451950073242,4.335199594497681
2741,,,627,1000,34,20,2724.0689655172414,0,0,0,0,0,7.812273025512695,1.8340296745300293,0.6327171325683594,0.4416947364807129,0.06021451950073242,4.335298538208008
2742,,,627,1000,30,27,2742.0,0,0,0,0,0,7.813466787338257,1.8348336219787598,0.6327180862426758,0.4417285919189453,0.06026458740234375,4.33538556098938
2743,,,627,1000,34,20,2728.2758620689656,0,0,0,0,0,7.8145530223846436,1.8356623649597168,0.6327190399169922,0.44175267219543457,0.06026458740234375,4.335482597351074
2744,,,628,1000,41,33,2744.0,0,1,1,0,1,7.81781005859375,1.836489200592041,0.6340150833129883,0.4424707889556885,0.06031966209411621,4.3355793952941895
2745,,,627,1000,52,51,2745.0,1,1,1,0,2,7.8207409381866455,1.8373541831970215,0.6352200508117676,0.4428086280822754,0.06039571762084961,4.335700750350952
2746,,,627,1000,54,40,2746.0,0,0,0,0,0,7.822126150131226,1.838224172592163,0.635221004486084,0.4428596496582031,0.060460805892944336,4.335825204849243
2747,,,627,1000,44,21,2726.530612244898,0,0,0,0,0,7.82329797744751,1.8390913009643555,0.6352219581604004,0.4428863525390625,0.060460805892944336,4.33593487739563
2748,,,627,1000,49,47,2733.176470588235,0,0,0,0,0,7.8246989250183105,1.84006929397583,0.6352229118347168,0.44294142723083496,0.060460805892944336,4.336076021194458
2749,,,627,1000,31,22,2744.4848484848485,0,0,0,0,0,7.825851917266846,1.84092116355896,0.6352241039276123,0.4429655075073242,0.060460805892944336,4.336174964904785
2750,,,627,1000,47,45,2741.1746031746034,0,0,0,0,0,7.827062129974365,1.8417580127716064,0.6352250576019287,0.4430205821990967,0.060460805892944336,4.336284160614014
2751,,,626,1000,36,31,2728.651515151515,1,0,0,0,0,7.8282389640808105,1.842622995376587,0.6352260112762451,0.44307661056518555,0.060460805892944336,4.336380481719971
2752,,,626,1000,33,30,2752.0,0,0,0,0,0,7.829494953155518,1.8434619903564453,0.6352267265319824,0.4431116580963135,0.06052207946777344,4.336469411849976
2753,,,626,1000,39,29,2737.7179487179487,0,0,0,0,0,7.830606937408447,1.8442928791046143,0.6352279186248779,0.44312477111816406,0.06052207946777344,4.336573362350464
2754,,,626,1000,46,37,2737.5,0,0,0,0,0,7.831811189651489,1.84515380859375,0.6352279186248779,0.44317054748535156,0.06052207946777344,4.336677074432373
2755,,,627,1000,34,23,2755.0,0,1,0,0,0,7.8348071575164795,1.8460097312927246,0.6365587711334229,0.44362568855285645,0.06056833267211914,4.336766958236694
2756,,,627,1000,50,46,2756.0,1,1,0,0,1,7.8377978801727295,1.8469135761260986,0.6378128528594971,0.4439659118652344,0.06064343452453613,4.336885929107666
2757,,,627,1000,25,12,2757.0,0,1,1,0,2,7.840785980224609,1.847754716873169,0.6391239166259766,0.44449782371520996,0.060674428939819336,4.336976051330566
2758,,,627,1000,33,13,2758.0,0,0,0,0,0,7.842120885848999,1.8485758304595947,0.639124870300293,0.4445037841796875,0.06074118614196777,4.337074279785156
2759,,,627,1000,30,6,2744.285714285714,0,0,0,0,0,7.84315299987793,1.8494000434875488,0.6391258239746094,0.4445078372955322,0.06074118614196777,4.337171316146851
2760,,,629,1000,37,33,2760.0,0,1,1,0,0,7.846327066421509,1.8502531051635742,0.6403758525848389,0.4451737403869629,0.06079721450805664,4.3372673988342285
2761,,,630,1000,36,25,2761.0,0,0,1,0,0,7.849452018737793,1.8511159420013428,0.6415987014770508,0.44582581520080566,0.060845136642456055,4.337370157241821
2762,,,630,1000,35,27,2752.3863636363635,0,0,0,0,0,7.850549936294556,1.8519258499145508,0.6415996551513672,0.4458627700805664,0.060845136642456055,4.337471961975098
2763,,,628,1000,31,23,2742.878048780488,2,0,0,0,0,7.851704120635986,1.852782964706421,0.6416008472442627,0.44593048095703125,0.060845136642456055,4.3375630378723145
2764,,,627,1000,30,4,2764.0,0,0,1,0,2,7.85451602935791,1.85361909866333,0.6428258419036865,0.4464232921600342,0.060864925384521484,4.337647914886475
